run,x,y,wheelpos,velocity
6,0.593815424000278,21348.5811999994,-89.385,2.18439999999994
6,0.349037385066951,21350.7655999994,-84.043,2.18439999999994
6,0.125741918400291,21352.9511999994,-76.625,2.18559999999994
6,-0.0754906447997031,21355.1367999994,-69.054,2.18559999999994
6,-0.249234188266365,21357.3223999994,-59.621,2.18559999999994
6,-0.396733046933027,21359.5079999994,-50.615,2.18559999999994
6,-0.514519402133024,21361.6935999994,-40.419,2.18559999999994
6,-0.606735300266354,21363.8803999994,-31.627,2.18679999999994
6,-0.672692103999686,21366.0671999994,-22.621,2.18679999999994
6,-0.718265015999684,21368.2539999994,-15.63,2.18679999999994
6,-0.74238687786635,21370.4407999994,-8.273,2.18679999999994
6,-0.747815973333017,21372.6275999994,-1.862,2.18679999999994
6,-0.730910551466351,21374.8143999994,5.798,2.18679999999994
6,-0.691389436799685,21377.0023999994,13.547,2.18799999999994
6,-0.628905991466354,21379.1903999994,21.418,2.18799999999994
6,-0.546217095466356,21381.3783999994,28.344,2.18799999999994
6,-0.444836844799692,21383.5663999994,34.751,2.18799999999994
6,-0.332329884799696,21385.7543999994,38.565,2.18799999999994
6,-0.213438811199699,21387.9435999994,40.731,2.18919999999994
6,-0.092054968533036,21390.1327999994,41.585,2.18919999999994
6,0.0305752586669605,21392.3219999994,42.012,2.18919999999994
6,0.15383013760029,21394.5111999994,42.226,2.18919999999994
6,0.277975291200287,21396.7003999994,42.531,2.18919999999994
6,0.402208012800283,21398.8895999994,42.561,2.18919999999994
6,0.526508832000279,21401.0799999994,42.561,2.19039999999994
6,0.649831272533609,21403.2703999994,42.226,2.19039999999994
6,0.771728492800272,21405.4607999994,41.738,2.19039999999994
6,0.891397346133602,21407.6511999994,40.975,2.19039999999994
6,1.0088378325336,21409.8415999994,40.212,2.19039999999994
6,1.12456015680026,21412.0331999994,39.602,2.19159999999994
6,1.23894414400026,21414.2247999994,39.144,2.19159999999994
6,1.35217096640026,21416.4163999994,38.748,2.19159999999994
6,1.46423770186692,21418.6079999994,38.351,2.19159999999994
6,1.57354009920025,21420.7995999994,37.405,2.19159999999994
6,1.67856449333358,21422.9911999994,35.941,2.19159999999994
6,1.77686625546691,21425.1839999994,33.622,2.19279999999994
6,1.86392918666691,21427.3767999994,29.778,2.19279999999994
6,1.93814815733357,21429.5695999994,25.385,2.19279999999994
6,1.9960410010669,21431.7623999994,19.801,2.19279999999994
6,2.03885907573357,21433.9551999994,14.645,2.19279999999994
6,2.06528068640023,21436.1491999994,9.032,2.19399999999994
6,2.0769761690669,21438.3431999994,3.998,2.19399999999994
6,2.07403035840023,21440.5371999994,-1.007,2.19399999999994
6,2.0616181690669,21442.7311999994,-4.243,2.19399999999994
6,2.0468832650669,21444.9251999994,-5.037,2.19399999999994
6,2.0321483610669,21447.1191999994,-5.037,2.19399999999994
6,2.01865519840024,21449.3143999994,-4.61,2.19519999999994
6,2.0098978138669,21451.5095999994,-2.992,2.19519999999994
6,2.00748602080024,21453.7047999994,-0.824,2.19519999999994
6,2.01641902133357,21455.8999999994,3.052,2.19519999999994
6,2.0363368026669,21458.0951999994,6.805,2.19519999999994
6,2.06841595680023,21460.2915999994,10.954,2.19639999999994
6,2.1122883146669,21462.4879999994,14.981,2.19639999999994
6,2.1695616410669,21464.6843999994,19.557,2.19639999999994
6,2.23854031520023,21466.8807999994,23.554,2.19639999999994
6,2.32163744853356,21469.0771999994,28.375,2.19639999999994
6,2.41818827200022,21471.2747999994,32.951,2.19759999999994
6,2.53056181546689,21473.4723999994,38.351,2.19759999999994
6,2.65705860160022,21475.6699999994,43.171,2.19759999999994
6,2.79938103786688,21477.8675999994,48.572,2.19759999999994
6,2.95519966826688,21480.0651999994,53.178,2.19759999999994
6,3.12442951893354,21482.2627999994,57.755,2.19759999999994
6,3.30833128746686,21484.4615999994,62.728,2.19879999999993
6,3.50421798186686,21486.6603999994,66.816,2.19879999999993
6,3.71226843786685,21488.8591999994,70.965,2.19879999999993
6,3.92971216746685,21491.0579999994,74.169,2.19879999999993
6,4.15466992960017,21493.2567999994,76.732,2.19879999999993
6,4.38332912960017,21495.4567999994,77.952,2.19999999999993
6,4.61315286293349,21497.6567999994,78.349,2.19999999999993
6,4.84234886293349,21499.8567999994,78.135,2.19999999999993
6,5.06876992960015,21502.0567999994,77.189,2.19999999999993
6,5.29223712960014,21504.2567999994,76.182,2.19999999999993
6,5.51212566293347,21506.4567999994,74.962,2.19999999999993
6,5.72909060960013,21508.6579999994,73.925,2.20119999999993
6,5.94247200266679,21510.8591999994,72.704,2.20119999999993
6,6.15084052960011,21513.0603999994,70.996,2.20119999999993
6,6.35321005280011,21515.2615999994,68.952,2.20119999999993
6,6.54913152746677,21517.4627999994,66.755,2.20119999999993
6,6.73575409386676,21519.6651999994,63.552,2.20239999999993
6,6.91126481813343,21521.8675999994,59.768,2.20239999999993
6,7.07315883733342,21524.0699999994,55.131,2.20239999999993
6,7.22179440853342,21526.2723999994,50.616,2.20239999999993
6,7.35493095680008,21528.4747999994,45.338,2.20239999999993
6,7.47346412480008,21530.6771999994,40.365,2.20239999999993
6,7.57386307893341,21532.8807999994,34.171,2.20359999999993
6,7.6561543173334,21535.0843999994,28.008,2.20359999999993
6,7.71541059040007,21537.2879999994,20.168,2.20359999999993
6,7.75252509066673,21539.4915999994,12.632,2.20359999999993
6,7.76776812640007,21541.6951999994,5.188,2.20359999999993
6,7.75897244426673,21543.8999999994,-2.992,2.20479999999993
6,7.73357608800007,21546.1047999994,-8.639,2.20479999999993
6,7.6960621509334,21548.3095999994,-12.761,2.20479999999993
6,7.65199848800007,21550.5143999994,-14.989,2.20479999999993
6,7.60605045600007,21552.7191999994,-15.63,2.20479999999993
6,7.56324205920007,21554.9239999994,-14.562,2.20479999999993
6,7.52921083253341,21557.1299999994,-11.57,2.20599999999993
6,7.50918623520007,21559.3359999994,-6.808,2.20599999999993
6,7.50568310720007,21561.5419999994,-1.191,2.20599999999993
6,7.52166042986674,21563.7479999994,5.432,2.20599999999993
6,7.55226500320007,21565.9539999994,10.405,2.20599999999993
6,7.59572329973341,21568.1611999994,14.767,2.20719999999993
6,7.6462770085334,21570.3683999994,17.178,2.20719999999993
6,7.69880542560007,21572.5755999994,17.849,2.20719999999993
6,7.74882057760007,21574.7827999994,16.995,2.20719999999993
6,7.7928174309334,21576.9899999994,14.95,2.20719999999993
6,7.8238859781334,21579.1971999994,10.557,2.20719999999993
6,7.84041953280006,21581.4055999994,5.615,2.20839999999993
6,7.83978940266673,21583.6139999994,-0.214,2.20839999999993
6,7.82495778826673,21585.8223999994,-5.037,2.20839999999993
6,7.79942868426673,21588.0307999994,-8.67,2.20839999999993
6,7.7681459621334,21590.2391999994,-10.624,2.20839999999993
6,7.73567662666673,21592.4487999994,-11.021,2.20959999999993
6,7.7078857509334,21594.6583999994,-9.433,2.20959999999993
6,7.68720094880007,21596.8679999994,-7.021,2.20959999999993
6,7.6787455461334,21599.0775999994,-2.87,2.20959999999993
6,7.6834210597334,21601.2871999994,1.587,2.20959999999993
6,7.7028495701334,21603.4979999994,6.591,2.21079999999993
6,7.7328014885334,21605.7087999994,10.161,2.21079999999993
6,7.77165556160007,21607.9195999994,13.181,2.21079999999993
6,7.81806467520006,21610.1303999994,15.744,2.21079999999993
6,7.86860945866673,21612.3411999994,17.147,2.21079999999993
6,7.91996486880006,21614.5519999994,17.422,2.21079999999993
6,7.97116824480006,21616.7639999994,17.361,2.21199999999993
6,8.02066100746672,21618.9759999994,16.781,2.21199999999993
6,8.06664406346672,21621.1879999994,15.591,2.21199999999993
6,8.10857768480006,21623.3999999994,14.218,2.21199999999993
6,8.14619348213339,21625.6119999994,12.754,2.21199999999993
6,8.17851800586672,21627.8251999994,10.954,2.21319999999993
6,8.20579938453339,21630.0383999994,9.245,2.21319999999993
6,8.22812909706672,21632.2515999994,7.567,2.21319999999993
6,8.24649865706672,21634.4647999994,6.225,2.21319999999993
6,8.26126807840005,21636.6779999994,5.005,2.21319999999993
6,8.27315443786672,21638.8911999993,4.028,2.21319999999993
6,8.28144515146672,21641.1055999994,2.808,2.21439999999993
6,8.28622235040005,21643.3199999993,1.618,2.21439999999993
6,8.28604224586672,21645.5343999994,-0.061,2.21439999999993
6,8.28135657546672,21647.7487999994,-1.587,2.21439999999993
6,8.27171360160005,21649.9631999994,-3.266,2.21439999999993
6,8.25800642293338,21652.1787999994,-4.64,2.21559999999993
6,8.24096107360005,21654.3943999994,-5.77,2.21559999999993
6,8.22030872746672,21656.6099999994,-6.991,2.21559999999993
6,8.19550877813339,21658.8255999994,-8.395,2.21559999999993
6,8.16664984960006,21661.0411999994,-9.769,2.21559999999993
6,8.13272394240006,21663.2579999994,-11.478,2.21679999999993
6,8.09365210346673,21665.4747999993,-13.219,2.21679999999993
6,8.04862741760006,21667.6915999993,-15.233,2.21679999999993
6,7.99836812800006,21669.9083999993,-17.004,2.21679999999993
6,7.94287423466673,21672.1251999993,-18.775,2.21679999999993
6,7.88133586666673,21674.3419999993,-20.82,2.21679999999993
6,7.8134443653334,21676.5599999993,-22.957,2.21799999999993
6,7.73833105600007,21678.7779999993,-25.399,2.21799999999993
6,7.65671752800007,21680.9959999993,-27.597,2.21799999999993
6,7.56905329600007,21683.2139999993,-29.643,2.21799999999993
6,7.47669577600008,21685.4319999993,-31.23,2.21799999999993
6,7.38031444053341,21687.6511999993,-32.573,2.21919999999993
6,7.28212519680008,21689.8703999993,-33.184,2.21919999999993
6,7.18375545813342,21692.0895999993,-33.245,2.21919999999993
6,7.08601893120009,21694.3087999993,-33.031,2.21919999999993
6,6.99008735360009,21696.5279999993,-32.421,2.21919999999993
6,6.8960554112001,21698.7471999993,-31.779,2.21919999999993
6,6.8035091392001,21700.9675999993,-31.26,2.22039999999993
6,6.71177405333343,21703.1879999993,-30.986,2.22039999999993
6,6.62003896746677,21705.4083999993,-30.986,2.22039999999993
6,6.52830388160011,21707.6287999993,-30.986,2.22039999999993
6,6.43584642560011,21709.8491999993,-31.23,2.22039999999993
6,6.34162096426678,21712.0707999993,-31.81,2.22159999999993
6,6.24450149866678,21714.2923999993,-32.787,2.22159999999993
6,6.14032919360012,21716.5139999993,-35.168,2.22159999999993
6,6.02485338773345,21718.7355999993,-38.984,2.22159999999993
6,5.89273927893346,21720.9571999993,-44.601,2.22159999999993
6,5.73638899520013,21723.1787999993,-52.783,2.22159999999993
6,5.5561614074668,21725.4015999993,-60.811,2.22279999999993
6,5.34978480053348,21727.6243999993,-69.634,2.22279999999993
6,5.12151213173348,21729.8471999993,-77.022,2.22279999999993
6,4.87261187893349,21732.0699999993,-83.982,2.22279999999993
6,4.6098680277335,21734.2927999993,-88.653,2.22279999999993
6,4.33693578240017,21736.5167999993,-92.041,2.22399999999993
6,4.06037989973351,21738.7407999993,-93.263,2.22399999999993
6,3.78463948373352,21740.9647999993,-92.988,2.22399999999993
6,3.51360801706686,21743.1887999993,-91.4,2.22399999999993
6,3.25135690240021,21745.4127999993,-88.439,2.22399999999993
6,2.99965117920021,21747.6379999993,-84.837,2.22519999999993
6,2.76162301866689,21749.8631999993,-80.227,2.22519999999993
6,2.54143799520023,21752.0883999993,-74.213,2.22519999999993
6,2.33728331253357,21754.3135999993,-68.81,2.22519999999993
6,2.15042881813357,21756.5387999993,-62.979,2.22519999999993
6,1.97888073280024,21758.7639999993,-57.82,2.22519999999993
6,1.81847900266692,21760.9903999993,-54.034,2.22639999999993
6,1.66641291413359,21763.2167999993,-51.226,2.22639999999993
6,1.51788234880026,21765.4431999993,-50.035,2.22639999999993
6,1.3707113717336,21767.6695999993,-49.577,2.22639999999993
6,1.22408363626693,21769.8959999993,-49.394,2.22639999999993
6,1.07900747360027,21772.1235999993,-48.845,2.22759999999993
6,0.93638167093361,21774.3511999993,-48.02,2.22759999999993
6,0.79955950880028,21776.5787999993,-46.066,2.22759999999993
6,0.669990412266951,21778.8063999993,-43.624,2.22759999999993
6,0.551211810133621,21781.0339999993,-39.991,2.22759999999993
6,0.444797011200291,21783.2627999993,-35.809,2.22879999999993
6,0.352081902933627,21785.4915999993,-31.199,2.22879999999993
6,0.27478711893363,21787.7203999993,-26.01,2.22879999999993
6,0.210104371200298,21789.9491999993,-21.766,2.22879999999993
6,0.158211963733633,21792.1779999993,-17.462,2.22879999999993
6,0.115481410133635,21794.4067999993,-14.379,2.22879999999993
6,0.0820789834669689,21796.6367999993,-11.234,2.22999999999993
6,0.0545756501336364,21798.8667999993,-9.25,2.22999999999993
6,0.0325194634669704,21801.0967999993,-7.418,2.22999999999993
6,0.014001543466971,21803.3267999993,-6.228,2.22999999999993
6,-0.00269966986636181,21805.5567999993,-5.617,2.22999999999993
6,-0.0201357541330279,21807.7879999993,-5.861,2.23119999999993
6,-0.0408412901330273,21810.0191999993,-6.96,2.23119999999993
6,-0.0659973263996932,21812.2503999993,-8.456,2.23119999999993
6,-0.0974215471996922,21814.4815999993,-10.563,2.23119999999993
6,-0.134292870933024,21816.7127999993,-12.394,2.23119999999993
6,-0.177069437333023,21818.9439999993,-14.379,2.23119999999993
6,-0.223684925866355,21821.1763999993,-15.661,2.23239999999993
6,-0.27366092053302,21823.4087999993,-16.79,2.23239999999993
6,-0.325363304533019,21825.6411999993,-17.37,2.23239999999993
6,-0.377794939199684,21827.8735999993,-17.615,2.23239999999993
6,-0.430226573866349,21830.1059999993,-17.615,2.23239999999993
6,-0.482686392533014,21832.3395999993,-17.615,2.23359999999993
6,-0.535146211199679,21834.5731999993,-17.615,2.23359999999993
6,-0.587606029866344,21836.8067999993,-17.615,2.23359999999993
6,-0.640065848533009,21839.0403999993,-17.615,2.23359999999993
6,-0.692525667199674,21841.2739999993,-17.615,2.23359999999993
6,-0.745013669866339,21843.5087999993,-17.615,2.23479999999993
6,-0.797501672533004,21845.7435999993,-17.615,2.23479999999993
6,-0.849989675199669,21847.9783999993,-17.615,2.23479999999993
6,-0.902567069866334,21850.2131999993,-17.645,2.23479999999993
6,-0.956235046932999,21852.4479999993,-18.011,2.23479999999993
6,-1.01290659519966,21854.6827999993,-19.019,2.23479999999993
6,-1.07388678719966,21856.9187999993,-20.454,2.23599999999993
6,-1.14005449919966,21859.1547999993,-22.194,2.23599999999993
6,-1.21213717653299,21861.3907999993,-24.178,2.23599999999993
6,-1.28913607253299,21863.6267999993,-25.827,2.23599999999993
6,-1.37095876586632,21865.8627999993,-27.445,2.23599999999993
6,-1.45619310293298,21868.0999999993,-28.574,2.23719999999993
6,-1.54297558239965,21870.3371999993,-29.093,2.23719999999993
6,-1.63012197973298,21872.5743999993,-29.215,2.23719999999993
6,-1.71599466453298,21874.8115999993,-28.788,2.23719999999993
6,-1.79831467573297,21877.0487999993,-27.597,2.23719999999993
6,-1.87548575413297,21879.2871999993,-25.857,2.23839999999993
6,-1.94591477173297,21881.5255999993,-23.598,2.23839999999993
6,-2.00796023519963,21883.7639999993,-20.789,2.23839999999993
6,-2.0617146650663,21886.0023999993,-18.011,2.23839999999993
6,-2.10535749599963,21888.2407999993,-14.623,2.23839999999993
6,-2.1398885466663,21890.4791999993,-11.57,2.23839999999993
6,-2.16504970613296,21892.7187999993,-8.426,2.23959999999993
6,-2.18346519039963,21894.9583999993,-6.167,2.23959999999993
6,-2.19604577013296,21897.1979999993,-4.213,2.23959999999993
6,-2.20434124853296,21899.4375999993,-2.778,2.23959999999993
6,-2.20908024213296,21901.6771999993,-1.587,2.23959999999993
6,-2.21090574719963,21903.9179999993,-0.611,2.24079999999993
6,-2.21053825599963,21906.1587999993,0.123,2.24079999999993
6,-2.20934913813296,21908.3995999993,0.398,2.24079999999993
6,-2.20898164693296,21910.6403999993,0.123,2.24079999999993
6,-2.20971065386629,21912.8811999993,-0.244,2.24079999999993
6,-2.21262966933296,21915.1219999993,-0.977,2.24079999999993
6,-2.21737374133296,21917.3639999993,-1.587,2.24199999999993
6,-2.22412664533296,21919.6059999993,-2.259,2.24199999999993
6,-2.23316041066629,21921.8479999993,-3.022,2.24199999999993
6,-2.24383830933296,21924.0899999993,-3.572,2.24199999999993
6,-2.25478823733296,21926.3319999993,-3.663,2.24199999999993
6,-2.26610891999962,21928.5751999993,-3.785,2.24319999999993
6,-2.27706470879962,21930.8183999993,-3.663,2.24319999999993
6,-2.28729070986629,21933.0615999993,-3.419,2.24319999999993
6,-2.29623958239962,21935.3047999993,-2.992,2.24319999999993
6,-2.30345371359962,21937.5479999993,-2.412,2.24319999999993
6,-2.30893603466629,21939.7923999993,-1.832,2.24439999999993
6,-2.31396049813296,21942.0367999993,-1.679,2.24439999999993
6,-2.31898496159962,21944.2811999993,-1.679,2.24439999999993
6,-2.32400942506629,21946.5255999993,-1.679,2.24439999999993
6,-2.32903388853296,21948.7699999993,-1.679,2.24439999999993
6,-2.33405835199962,21951.0143999993,-1.679,2.24439999999993
6,-2.33908550186629,21953.2599999993,-1.679,2.24559999999993
6,-2.34411265173295,21955.5055999993,-1.679,2.24559999999993
6,-2.34849905706629,21957.7511999993,-1.465,2.24559999999993
6,-2.35105904106629,21959.9967999993,-0.855,2.24559999999993
6,-2.35059794453295,21962.2423999993,0.154,2.24559999999993
6,-2.34392345066629,21964.4891999993,2.228,2.24679999999993
6,-2.32600596959962,21966.7359999993,5.981,2.24679999999993
6,-2.28898769279962,21968.9827999993,12.357,2.24679999999993
6,-2.22975904906629,21971.2295999993,19.771,2.24679999999993
6,-2.14594442186629,21973.4763999993,27.978,2.24679999999993
6,-2.03337057653296,21975.7243999993,37.558,2.24799999999993
6,-1.89555918453297,21977.9723999993,45.978,2.24799999999993
6,-1.73369718986631,21980.2203999993,54.002,2.24799999999993
6,-1.55510108319965,21982.4683999993,59.585,2.24799999999993
6,-1.36406604319965,21984.7163999993,63.735,2.24799999999993
6,-1.16818431519966,21986.9643999993,65.352,2.24799999999993
6,-0.973388600532998,21989.2135999993,64.955,2.24919999999993
6,-0.784449802666337,21991.4627999993,63.002,2.14719999999993
6,-0.615519558399676,21993.6099999993,59.006,2.14719999999993
6,-0.457070513066347,21995.7571999993,55.345,2.14719999999993
6,-0.308229471999686,21997.9043999993,51.989,2.14719999999993
6,-0.161141414399691,22000.0527999993,51.348,2.14839999999993
6,-0.0115182447996954,22002.2011999993,52.233,2.14839999999993
6,0.144220703466966,22004.3495999993,54.368,2.14839999999993
6,0.310186035733627,22006.4979999993,57.938,2.14839999999993
6,0.487162634133622,22008.6463999993,61.782,2.14839999999993
6,0.676811928000282,22010.7947999993,66.206,2.14839999999993
6,0.880645598400275,22012.9443999993,71.118,2.14959999999993
6,1.09427284640027,22015.0939999993,74.535,2.14959999999993
6,1.31419698933359,22017.2435999993,76.732,2.14959999999993
6,1.53429596640025,22019.3931999993,76.793,2.14959999999993
6,1.74958557173358,22021.5427999993,75.115,2.14959999999993
6,1.95607097493357,22023.6935999993,72.003,2.15079999999993
6,2.1468067866669,22025.8443999993,66.511,2.15079999999993
6,2.32004368960023,22027.9951999993,60.409,2.15079999999993
6,2.47149442240022,22030.1459999993,52.812,2.15079999999993
6,2.60221144320022,22032.2967999993,45.582,2.15079999999993
6,2.71052859893355,22034.4475999993,37.771,2.15079999999993
6,2.80043628960021,22036.5995999993,31.334,2.15199999999993
6,2.87108501493354,22038.7515999993,24.622,2.15199999999993
6,2.92728951626687,22040.9035999993,19.588,2.15199999999993
6,2.97027499893354,22043.0555999993,14.981,2.15199999999993
6,3.00310591093354,22045.2075999993,11.442,2.15199999999993
6,3.02535564426687,22047.3607999993,7.75,2.15319999999993
6,3.03735901653354,22049.5139999993,4.181,2.15319999999993
6,3.0372700176002,22051.6671999993,-0.031,2.15319999999993
6,3.02166936586687,22053.8203999993,-5.434,2.15319999999993
6,2.99108244213354,22055.9735999993,-10.654,2.15319999999993
6,2.94673513493354,22058.1267999993,-15.447,2.15319999999993
6,2.88683994240021,22060.2811999993,-20.851,2.15439999999993
6,2.81388046826688,22062.4355999993,-25.399,2.15439999999993
6,2.72872996266688,22064.5899999993,-29.643,2.15439999999993
6,2.63551338346688,22066.7443999993,-32.451,2.15439999999993
6,2.53712337173355,22068.8987999993,-34.252,2.15439999999993
6,2.43654161706689,22071.0531999993,-35.015,2.15439999999993
6,2.33634070666689,22073.2087999993,-34.863,2.15559999999993
6,2.2396491130669,22075.3643999993,-33.642,2.15559999999993
6,2.14822293173357,22077.5199999993,-31.81,2.15559999999993
6,2.0641660282669,22079.6755999993,-29.246,2.15559999999993
6,1.98598960160024,22081.8311999993,-27.2,2.15559999999993
6,1.91531845493357,22083.9879999993,-24.575,2.15679999999993
6,1.85140815733358,22086.1447999993,-22.224,2.15679999999993
6,1.79276332746691,22088.3015999993,-20.393,2.15679999999993
6,1.73692808906691,22090.4583999993,-19.416,2.15679999999993
6,1.68276077600025,22092.6151999993,-18.836,2.15679999999993
6,1.62911972213358,22094.7719999993,-18.653,2.15679999999993
6,1.57562721813359,22096.9299999993,-18.591,2.15799999999993
6,1.52213471413359,22099.0879999993,-18.591,2.15799999999993
6,1.46916876213359,22101.2459999993,-18.408,2.15799999999993
6,1.41681568213359,22103.4039999993,-18.195,2.15799999999993
6,1.36604513546693,22105.5619999993,-17.645,2.15799999999993
6,1.31709175306693,22107.7211999993,-17.004,2.15919999999993
6,1.2699837669336,22109.8803999992,-16.363,2.15919999999993
6,1.2250724069336,22112.0395999993,-15.6,2.15919999999993
6,1.18200644320026,22114.1987999992,-14.959,2.15919999999993
6,1.13990780106693,22116.3579999992,-14.623,2.15919999999993
6,1.09789840586693,22118.5171999992,-14.592,2.15919999999993
6,1.05586566346694,22120.6775999992,-14.592,2.16039999999993
6,1.01383292106694,22122.8379999992,-14.592,2.16039999999993
6,0.971800178666938,22124.9983999992,-14.592,2.16039999999993
6,0.929767436266939,22127.1587999992,-14.592,2.16039999999993
6,0.887821109866941,22129.3191999992,-14.562,2.16039999999993
6,0.846292450666942,22131.4807999992,-14.409,2.16159999999993
6,0.805467032000277,22133.6423999992,-14.165,2.16159999999993
6,0.766050976533612,22135.8039999992,-13.676,2.16159999999993
6,0.72733816160028,22137.9655999992,-13.432,2.16159999999993
6,0.689769553600281,22140.1271999992,-13.035,2.16159999999993
6,0.652728376000282,22142.2887999992,-12.852,2.16159999999993
6,0.615666635200283,22144.4515999992,-12.852,2.16279999999993
6,0.578253078933618,22146.6143999992,-12.974,2.16279999999993
6,0.540311799466952,22148.7771999992,-13.157,2.16279999999993
6,0.50104977013362,22150.9399999992,-13.615,2.16279999999993
6,0.459939267733622,22153.1027999992,-14.256,2.16279999999993
6,0.41616299040029,22155.2667999992,-15.172,2.16399999999993
6,0.368774275733625,22157.4307999992,-16.424,2.16399999999993
6,0.31733455306696,22159.5947999992,-17.828,2.16399999999993
6,0.260256889066962,22161.7587999992,-19.782,2.16399999999993
6,0.197893294400297,22163.9227999992,-21.614,2.16399999999993
6,0.129805198400299,22166.0867999992,-23.598,2.16399999999993
6,0.0548055573336353,22168.2519999992,-25.979,2.16519999999993
6,-0.0261007493330287,22170.4171999992,-28.025,2.16519999999993
6,-0.113439143466359,22172.5823999992,-30.253,2.16519999999993
6,-0.205890296533023,22174.7475999992,-32.024,2.16519999999993
6,-0.302923012799686,22176.9127999992,-33.611,2.16519999999993
6,-0.403480674666349,22179.0779999992,-34.832,2.16519999999993
6,-0.506477107733013,22181.2443999992,-35.657,2.16639999999993
6,-0.610441199466342,22183.4107999992,-35.992,2.16639999999993
6,-0.714494835733006,22185.5771999992,-36.023,2.16639999999993
6,-0.818548471999669,22187.7435999992,-36.023,2.16639999999993
6,-0.922160162666332,22189.9099999992,-35.87,2.16639999999993
6,-1.02503445866633,22192.0775999992,-35.595,2.16759999999993
6,-1.12623247733299,22194.2451999992,-35.015,2.16759999999993
6,-1.22557792053299,22196.4127999992,-34.374,2.16759999999993
6,-1.32316038239965,22198.5803999992,-33.764,2.16759999999993
6,-1.41968216533298,22200.7479999992,-33.397,2.16759999999993
6,-1.51576464799965,22202.9155999992,-33.245,2.16759999999993
6,-1.61190032266631,22205.0843999992,-33.245,2.16879999999993
6,-1.70909437173297,22207.2531999992,-33.611,2.16879999999993
6,-1.8086712090663,22209.4219999992,-34.435,2.16879999999993
6,-1.91222128799963,22211.5907999992,-35.809,2.16879999999993
6,-2.0209793786663,22213.7595999992,-37.61,2.16879999999993
6,-2.13500853866629,22215.9295999992,-39.411,2.16999999999993
6,-2.25433828533295,22218.0995999992,-41.243,2.16999999999993
6,-2.37773027199962,22220.2695999992,-42.647,2.16999999999993
6,-2.50456821866628,22222.4395999992,-43.838,2.16999999999993
6,-2.63317399199961,22224.6095999992,-44.449,2.16999999999993
6,-2.76283872533294,22226.7795999992,-44.815,2.16999999999993
6,-2.89257516266627,22228.9507999992,-44.815,2.17119999999993
6,-3.02125205439959,22231.1219999992,-44.449,2.17119999999993
6,-3.14816014186626,22233.2931999992,-43.838,2.17119999999993
6,-3.27321257706625,22235.4643999992,-43.197,2.17119999999993
6,-3.39587958719958,22237.6355999992,-42.373,2.17119999999993
6,-3.51702130079958,22239.8079999992,-41.823,2.17239999999993
6,-3.63754315626624,22241.9803999992,-41.609,2.17239999999993
6,-3.75815480426624,22244.1527999992,-41.64,2.17239999999993
6,-3.88097650719957,22246.3251999992,-42.403,2.17239999999993
6,-4.00857459359956,22248.4975999992,-44.052,2.17239999999993
6,-4.14474931519956,22250.6699999992,-47.013,2.17239999999993
6,-4.29099491946622,22252.8435999992,-50.462,2.17359999999993
6,-4.44989377386622,22255.0171999992,-54.828,2.17359999999993
6,-4.62038226346621,22257.1907999992,-58.827,2.17359999999993
6,-4.8019300298662,22259.3643999992,-62.643,2.17359999999993
6,-4.9914418666662,22261.5379999992,-65.391,2.17359999999993
6,-5.18645763253286,22263.7127999992,-67.253,2.17479999999993
6,-5.38501397279952,22265.8875999992,-68.474,2.17479999999993
6,-5.58525215839951,22268.0623999992,-69.054,2.17479999999993
6,-5.7865516463995,22270.2371999992,-69.42,2.17479999999993
6,-5.98847167733283,22272.4119999992,-69.634,2.17479999999993
6,-6.19083536746616,22274.5867999992,-69.787,2.17479999999993
6,-6.39331071679948,22276.7627999992,-69.787,2.17599999999993
6,-6.59525222079948,22278.9387999992,-69.603,2.17599999999993
6,-6.79542391146614,22281.1147999992,-68.993,2.17599999999993
6,-6.9915221301328,22283.2907999992,-67.589,2.17599999999993
6,-7.18017842879946,22285.4667999992,-65.024,2.17599999999993
6,-7.36078732906612,22287.6439999992,-62.216,2.17719999999993
6,-7.53031863573278,22289.8211999992,-58.4,2.17719999999993
6,-7.68611326186611,22291.9983999992,-53.668,2.17719999999993
6,-7.82799412853277,22294.1755999992,-48.875,2.17719999999993
6,-7.95799909493276,22296.3527999992,-44.784,2.17719999999993
6,-8.07550983626609,22298.5299999992,-40.48,2.17719999999993
6,-8.18297756959942,22300.7083999992,-37.0,2.17839999999993
6,-8.28104623306609,22302.8867999992,-33.764,2.17839999999993
6,-8.37237637919942,22305.0651999992,-31.444,2.17839999999993
6,-8.45900699039941,22307.2435999992,-29.826,2.17839999999993
6,-8.54262269599941,22309.4219999992,-28.788,2.17839999999993
6,-8.62415426666608,22311.6015999992,-28.055,2.17959999999993
6,-8.70426764426607,22313.7811999992,-27.567,2.17959999999993
6,-8.78349174506607,22315.9607999992,-27.261,2.17959999999993
6,-8.86218402346607,22318.1403999992,-27.078,2.17959999999993
6,-8.9399899311994,22320.3199999992,-26.773,2.17959999999993
6,-9.01611028159939,22322.4995999992,-26.193,2.17959999999993
6,-9.09058605546606,22324.6803999992,-25.613,2.18079999999993
6,-9.16328520426606,22326.8611999992,-25.002,2.18079999999993
6,-9.23429786773272,22329.0419999992,-24.422,2.18079999999993
6,-9.30362404586605,22331.2227999992,-23.842,2.18079999999993
6,-9.37126373866605,22333.4035999992,-23.262,2.18079999999993
