step,run,clock_begin,time,x,y,collision,wheelpos,throttlepos,velocity,chosenvel
237,1,3.76768109468699,2017-10-27 15:16:49.585000,3.253194468,357.689,0,-149.811,1000.0,1.513,1.513
238,1,3.78050232643416,2017-10-27 15:16:49.598000,2.94254127333333,359.202,0,-153.992,1000.0,1.513,1.513
239,1,3.79353737947257,2017-10-27 15:16:49.612000,2.62573319466666,360.715,0,-157.043,1000.0,1.513,1.513
240,1,3.83683192427459,2017-10-27 15:16:49.655000,2.30079728,362.228,0,-161.072,1000.0,1.513,1.513
241,1,3.83694334540355,2017-10-27 15:16:49.655000,1.97564660266667,363.742,0,-161.072,1000.0,1.514,1.513
242,1,3.84968777702901,2017-10-27 15:16:49.668000,1.650558504,365.256,0,-161.041,1000.0,1.514,1.514
243,1,3.86272161101787,2017-10-27 15:16:49.681000,1.32547040533333,366.77,0,-161.041,1000.0,1.514,1.514
244,1,3.90596544335857,2017-10-27 15:16:49.724000,1.00075172266667,368.284,0,-160.858,1000.0,1.514,1.514
245,1,3.90601810629917,2017-10-27 15:16:49.724000,0.67603304,369.798,0,-160.858,1000.0,1.514,1.514
246,1,3.91887054571485,2017-10-27 15:16:49.737000,0.351744333333334,371.312,0,-160.645,1000.0,1.514,1.514
247,1,3.93190511113343,2017-10-27 15:16:49.750000,0.0280107600000007,372.826,0,-160.37,1000.0,1.514,1.514
248,1,3.97518088257237,2017-10-27 15:16:49.793000,-0.292087194666666,374.34,0,-158.569,1000.0,1.514,1.514
249,1,3.97527231128869,2017-10-27 15:16:49.793000,-0.612396574666665,375.855,0,-158.569,1000.0,1.515,1.514
250,1,3.98806062869799,2017-10-27 15:16:49.806000,-0.931411134666665,377.37,0,-157.928,1000.0,1.515,1.515
251,1,4.00108958648864,2017-10-27 15:16:49.819000,-1.24888645466666,378.885,0,-157.166,1000.0,1.515,1.515
252,1,4.04437120936542,2017-10-27 15:16:49.862000,-1.56007351466666,380.4,0,-154.053,1000.0,1.515,1.515
253,1,4.04442728564477,2017-10-27 15:16:49.862000,-1.87126057466666,381.915,0,-154.053,1000.0,1.515,1.515
254,1,4.05723876499553,2017-10-27 15:16:49.875000,-2.18084375466666,383.43,0,-153.259,1000.0,1.515,1.515
255,1,4.07027333041412,2017-10-27 15:16:49.888000,-2.48937855466666,384.945,0,-152.74,1000.0,1.515,1.515
256,1,4.11362273244593,2017-10-27 15:16:49.931000,-2.79662055466666,386.46,0,-152.1,1000.0,1.515,1.515
257,1,4.1137105040136,2017-10-27 15:16:49.931000,-3.10406535466666,387.976,0,-152.1,1000.0,1.516,1.515
258,1,4.12642397178047,2017-10-27 15:16:49.944000,-3.41151015466666,389.492,0,-152.1,1000.0,1.516,1.516
259,1,4.13945804957923,2017-10-27 15:16:49.957000,-3.71883165333333,391.008,0,-152.039,1000.0,1.516,1.516
260,1,4.18345427930278,2017-10-27 15:16:50.001000,-4.02164962133333,392.524,0,-149.811,1000.0,1.516,1.516
261,1,4.18350840510284,2017-10-27 15:16:50.001000,-4.32446758933333,394.04,0,-149.811,1000.0,1.516,1.516
262,1,4.19600902681812,2017-10-27 15:16:50.014000,-4.62475686933333,395.556,0,-148.56,1000.0,1.516,1.516
263,1,4.20864301255426,2017-10-27 15:16:50.027000,-4.92115912533333,397.072,0,-146.637,1000.0,1.516,1.516
264,1,4.25263217179041,2017-10-27 15:16:50.070000,-5.19504032799999,398.589,0,-135.406,1000.0,1.517,1.516
265,1,4.252722869077,2017-10-27 15:16:50.071000,-5.46892153066666,400.106,0,-135.406,1000.0,1.517,1.517
266,1,4.26522422222201,2017-10-27 15:16:50.083000,-5.73261860666666,401.623,0,-130.371,1000.0,1.517,1.517
267,1,4.2778257812401,2017-10-27 15:16:50.096000,-5.98322902933333,403.14,0,-123.901,1000.0,1.517,1.517
268,1,4.32154650576513,2017-10-27 15:16:50.139000,-6.15483004666666,404.657,0,-84.839,1000.0,1.517,1.517
269,1,4.32159721822645,2017-10-27 15:16:50.139000,-6.32643106399999,406.174,0,-84.839,1000.0,1.517,1.517
270,1,4.33409857137145,2017-10-27 15:16:50.152000,-6.46969856666666,407.691,0,-70.831,1000.0,1.517,1.517
271,1,4.3470102565953,2017-10-27 15:16:50.165000,-6.57691810399999,409.208,0,-53.009,1000.0,1.517,1.517
272,1,4.3897923129661,2017-10-27 15:16:50.207000,-6.57642222399999,410.726,0,0.245,1000.0,1.518,1.517
273,1,4.38988813026081,2017-10-27 15:16:50.207000,-6.57592634399999,412.244,0,0.245,1000.0,1.518,1.518
274,1,4.40238948340581,2017-10-27 15:16:50.220000,-6.54695278399999,413.762,0,14.315,1000.0,1.518,1.518
275,1,4.41519145417008,2017-10-27 15:16:50.233000,-6.49784244799999,415.28,0,24.264,1000.0,1.518,1.518
276,1,4.45797570483007,2017-10-27 15:16:50.275000,-6.40400980799999,416.798,0,46.36,1000.0,1.518,1.518
277,1,4.4580315372995,2017-10-27 15:16:50.275000,-6.31017716799999,418.316,0,46.36,1000.0,1.518,1.518
278,1,4.4705328904445,2017-10-27 15:16:50.288000,-6.20880917599999,419.833999999999,0,50.083,1000.0,1.518,1.518
279,1,4.48337289555476,2017-10-27 15:16:50.301000,-6.10330210399999,421.351999999999,0,52.128,1000.0,1.518,1.518
280,1,4.52615227001655,2017-10-27 15:16:50.343000,-5.99549968666666,422.871,0,53.227,1000.0,1.519,1.518
281,1,4.52625345112928,2017-10-27 15:16:50.343000,-5.88769726933333,424.39,0,53.227,1000.0,1.519,1.519
282,1,4.53875480427428,2017-10-27 15:16:50.357000,-5.78249132933332,425.909,0,51.945,1000.0,1.519,1.519
283,1,4.55155433693944,2017-10-27 15:16:50.370000,-5.68062313866666,427.428,0,50.297,1000.0,1.519,1.519
284,1,4.59457362035286,2017-10-27 15:16:50.412000,-5.59810295733332,428.947,0,40.744,1000.0,1.519,1.519
285,1,4.5946272585331,2017-10-27 15:16:50.412000,-5.51558277599999,430.466,0,40.744,1000.0,1.519,1.519
286,1,4.60712861167811,2017-10-27 15:16:50.425000,-5.44122063733333,431.985,0,36.716,1000.0,1.519,1.519
287,1,4.61973553451422,2017-10-27 15:16:50.438000,-5.37644035066666,433.504,0,31.985,1000.0,1.519,1.519
288,1,4.66376809191439,2017-10-27 15:16:50.482000,-5.34730499066666,435.024,0,14.376,1000.0,1.52,1.519
289,1,4.66386025206044,2017-10-27 15:16:50.482000,-5.31816963066666,436.544,0,14.376,1000.0,1.52,1.52
290,1,4.67688896604118,2017-10-27 15:16:50.495000,-5.29831235066666,438.063999999999,0,9.798,1000.0,1.52,1.52
291,1,4.68992304383995,2017-10-27 15:16:50.508000,-5.28525859066666,439.583999999999,0,6.441,1000.0,1.52,1.52
292,1,4.73293623200561,2017-10-27 15:16:50.550000,-5.28562947066666,441.103999999999,0,-0.183,1000.0,1.52,1.52
293,1,4.73299133304531,2017-10-27 15:16:50.550000,-5.28600035066666,442.623999999999,0,-0.183,1000.0,1.52,1.52
294,1,4.74549219857049,2017-10-27 15:16:50.563000,-5.28767032399999,444.143999999999,0,-0.824,1000.0,1.52,1.52
295,1,4.75810497284445,2017-10-27 15:16:50.576000,-5.29026851066666,445.663999999999,0,-1.282,1000.0,1.52,1.52
296,1,4.80242863927739,2017-10-27 15:16:50.620000,-5.29330037066666,447.184999999999,0,-1.495,1000.0,1.521,1.52
297,1,4.80249544319278,2017-10-27 15:16:50.620000,-5.29633223066666,448.705999999999,0,-1.495,1000.0,1.521,1.521
298,1,4.81525767294168,2017-10-27 15:16:50.633000,-5.29955066666666,450.226999999999,0,-1.587,1000.0,1.521,1.521
299,1,4.82829101931072,2017-10-27 15:16:50.646000,-5.30450101466666,451.747999999999,0,-2.441,1000.0,1.521,1.521
300,1,4.87136101518546,2017-10-27 15:16:50.689000,-5.33160929066666,453.268999999999,0,-13.367,1000.0,1.521,1.521
301,1,4.87142733148103,2017-10-27 15:16:50.689000,-5.35871756666666,454.79,0,-13.367,1000.0,1.521,1.521
302,1,4.88444141686716,2017-10-27 15:16:50.702000,-5.40142116266666,456.310999999999,0,-21.057,1000.0,1.521,1.521
303,1,4.8974747632362,2017-10-27 15:16:50.715000,-5.46058806266666,457.831999999999,0,-29.175,1000.0,1.521,1.521
304,1,4.94088024154735,2017-10-27 15:16:50.759000,-5.59249878799999,459.353999999999,0,-65.002,1000.0,1.522,1.521
305,1,4.94094192545463,2017-10-27 15:16:50.759000,-5.72440951333333,460.876,0,-65.002,1000.0,1.522,1.522
306,1,4.95362516079264,2017-10-27 15:16:50.772000,-5.87712902266666,462.397999999999,0,-75.256,1000.0,1.522,1.522
307,1,4.96665899478149,2017-10-27 15:16:50.785000,-6.05288755333333,463.919999999999,0,-86.609,1000.0,1.522,1.522
308,1,5.01073056176729,2017-10-27 15:16:50.829000,-6.28995630266666,465.442,0,-116.821,1000.0,1.522,1.522
309,1,5.01078761328628,2017-10-27 15:16:50.829000,-6.52702505199999,466.963999999999,0,-116.821,1000.0,1.522,1.522
310,1,5.02381145106881,2017-10-27 15:16:50.842000,-6.77660464133333,468.485999999999,0,-122.986,1000.0,1.522,1.522
311,1,5.03684552886758,2017-10-27 15:16:50.855000,-7.03881683066666,470.007999999999,0,-129.211,1000.0,1.522,1.522
312,1,5.08056259624396,2017-10-27 15:16:50.898000,-7.32753904799999,471.530999999999,0,-142.181,1000.0,1.523,1.522
313,1,5.08062111062241,2017-10-27 15:16:50.898000,-7.61626126533332,473.053999999999,0,-142.181,1000.0,1.523,1.523
314,1,5.0931222199575,2017-10-27 15:16:50.911000,-7.90932301733332,474.577,0,-144.318,1000.0,1.523,1.523
315,1,5.10603000422279,2017-10-27 15:16:50.924000,-8.20585517866666,476.1,0,-146.027,1000.0,1.523,1.523
316,1,5.15004963969771,2017-10-27 15:16:50.967000,-8.50976069066666,477.623,0,-149.658,1000.0,1.523,1.523
317,1,5.15010230263832,2017-10-27 15:16:50.967000,-8.81366620266666,479.146,0,-149.658,1000.0,1.523,1.523
318,1,5.16260365578332,2017-10-27 15:16:50.980000,-9.11936885466666,480.669,0,-150.543,1000.0,1.523,1.523
319,1,5.17521374814826,2017-10-27 15:16:50.993000,-9.42674477599999,482.192,0,-151.367,1000.0,1.523,1.523
320,1,5.21980633691214,2017-10-27 15:16:51.037000,-9.74201160799999,483.716,0,-155.151,1000.0,1.524,1.523
321,1,5.21986655795995,2017-10-27 15:16:51.037000,-10.05727844,485.24,0,-155.151,1000.0,1.524,1.524
322,1,5.23237156825361,2017-10-27 15:16:51.050000,-10.37533724,486.764,0,-156.525,1000.0,1.524,1.524
323,1,5.24540076985417,2017-10-27 15:16:51.063000,-10.695690168,488.288,0,-157.654,1000.0,1.524,1.524
324,1,5.28921584881445,2017-10-27 15:16:51.107000,-11.022120808,489.812,0,-160.645,1000.0,1.524,1.524
325,1,5.28927168128388,2017-10-27 15:16:51.107000,-11.348551448,491.336,0,-160.645,1000.0,1.524,1.524
326,1,5.30177254680906,2017-10-27 15:16:51.120000,-11.4,492.86,0,-160.95,1000.0,1.524,1.524
327,1,5.3145857328292,2017-10-27 15:16:51.133000,-11.4,494.384,0,-161.224,1000.0,1.524,1.524
328,1,5.35808215223686,2017-10-27 15:16:51.176000,-11.4,495.909,0,-169.22,1000.0,1.525,1.524
329,1,5.35814261709459,2017-10-27 15:16:51.176000,-11.4,497.434,0,-169.22,1000.0,1.525,1.525
330,1,5.370735155146,2017-10-27 15:16:51.189000,-11.4,498.959,0,-170.929,1000.0,1.525,1.525
331,1,5.38376923294477,2017-10-27 15:16:51.202000,-11.4,500.484,0,-171.722,1000.0,1.525,1.525
332,1,5.42754188898067,2017-10-27 15:16:51.245000,-11.4,502.009,0,-171.814,1000.0,1.525,1.525
333,1,5.42759650240055,2017-10-27 15:16:51.245000,-11.4,503.533999999999,0,-171.814,1000.0,1.525,1.525
334,1,5.44009736792573,2017-10-27 15:16:51.258000,-11.4,505.058999999999,0,-171.783,1000.0,1.525,1.525
335,1,5.45295419591979,2017-10-27 15:16:51.271000,-11.4,506.585,0,-171.692,1000.0,1.526,1.525
336,1,5.49541174130013,2017-10-27 15:16:51.313000,-11.4,508.110999999999,0,-170.441,1000.0,1.526,1.526
337,1,5.49545928423262,2017-10-27 15:16:51.313000,-11.4,509.637,0,-170.441,1000.0,1.526,1.526
338,1,5.50810058426607,2017-10-27 15:16:51.326000,-11.4,511.162999999999,0,-169.647,1000.0,1.526,1.526
339,1,5.52113490587475,2017-10-27 15:16:51.339000,-11.4,512.689,0,-168.365,1000.0,1.526,1.526
340,1,5.56359171982535,2017-10-27 15:16:51.381000,-11.4,514.214999999999,0,-162.659,1000.0,1.526,1.526
341,1,5.56364462657587,2017-10-27 15:16:51.381000,-11.4,515.740999999999,0,-162.659,1000.0,1.526,1.526
342,1,5.57628129422102,2017-10-27 15:16:51.394000,-11.4,517.266999999999,0,-160.278,1000.0,1.526,1.526
343,1,5.5893156158297,2017-10-27 15:16:51.407000,-11.4,518.793999999999,0,-156.86,1000.0,1.527,1.526
344,1,5.63180485649836,2017-10-27 15:16:51.449000,-11.4,520.321,0,-141.174,1000.0,1.527,1.527
345,1,5.63185483752995,2017-10-27 15:16:51.449000,-11.4,521.848,0,-141.174,1000.0,1.527,1.527
346,1,5.64446273560571,2017-10-27 15:16:51.462000,-11.4,523.375,0,-133.301,1000.0,1.527,1.527
347,1,5.65749681340447,2017-10-27 15:16:51.475000,-11.4,524.902,0,-125.305,1000.0,1.527,1.527
348,1,5.69997093785871,2017-10-27 15:16:51.518000,-11.4,526.429,0,-90.485,1000.0,1.527,1.527
349,1,5.70002116270021,2017-10-27 15:16:51.518000,-11.4,527.956,0,-90.485,1000.0,1.527,1.527
350,1,5.7126490531886,2017-10-27 15:16:51.531000,-11.4,529.483,0,-78.247,1000.0,1.527,1.527
351,1,5.72567849859907,2017-10-27 15:16:51.544000,-11.4,531.011,0,-67.78,1000.0,1.528,1.527
352,1,5.76847152641583,2017-10-27 15:16:51.586000,-11.4,532.539,0,-38.361,1000.0,1.528,1.528
353,1,5.7685234579267,2017-10-27 15:16:51.586000,-11.4,534.067,0,-38.361,1000.0,1.528,1.528
354,1,5.78102432345188,2017-10-27 15:16:51.599000,-11.4,535.595,0,-33.478,1000.0,1.528,1.528
355,1,5.79386140284321,2017-10-27 15:16:51.612000,-11.4,537.123,0,-29.968,1000.0,1.528,1.528
356,1,5.83664687255276,2017-10-27 15:16:51.654000,-11.4,538.651,0,-27.74,1000.0,1.528,1.528
357,1,5.83671026312941,2017-10-27 15:16:51.654000,-11.4,540.179,0,-27.74,1000.0,1.528,1.528
358,1,5.8492113724645,2017-10-27 15:16:51.667000,-11.4,541.707,0,-28.656,1000.0,1.528,1.528
359,1,5.86204211279817,2017-10-27 15:16:51.680000,-11.4,543.236,0,-29.51,1000.0,1.529,1.528
360,1,5.90484099205277,2017-10-27 15:16:51.722000,-11.4,544.765,0,-31.799,1000.0,1.529,1.529
361,1,5.90489316737355,2017-10-27 15:16:51.722000,-11.4,546.294,0,-31.799,1000.0,1.529,1.529
362,1,5.91739452051855,2017-10-27 15:16:51.735000,-11.4,547.823,0,-31.799,1000.0,1.529,1.529
363,1,5.93022331037294,2017-10-27 15:16:51.748000,-11.4,549.352,0,-31.342,1000.0,1.529,1.529
364,1,5.97299902768608,2017-10-27 15:16:51.790000,-11.4,550.881,0,-23.712,1000.0,1.529,1.529
365,1,5.97309265069159,2017-10-27 15:16:51.790000,-11.4,552.41,0,-23.712,1000.0,1.529,1.529
366,1,5.98559400383659,2017-10-27 15:16:51.803000,-11.4,553.939,0,-19.531,1000.0,1.529,1.529
367,1,5.99840499556754,2017-10-27 15:16:51.816000,-11.4,555.469,0,-13.763,1000.0,1.53,1.529
368,1,6.041193390996,2017-10-27 15:16:51.859000,-11.3875458,556.999,0,6.105,1000.0,1.53,1.53
369,1,6.04124971108526,2017-10-27 15:16:51.859000,-11.3750916,558.529,0,6.105,1000.0,1.53,1.53
370,1,6.05375106423026,2017-10-27 15:16:51.872000,-11.34875316,560.059,0,12.911,1000.0,1.53,1.53
371,1,6.06658619314231,2017-10-27 15:16:51.885000,-11.30554392,561.589,0,21.181,1000.0,1.53,1.53
372,1,6.10942359436273,2017-10-27 15:16:51.927000,-11.21563908,563.119,0,44.071,1000.0,1.53,1.53
373,1,6.10947820778261,2017-10-27 15:16:51.927000,-11.12573424,564.649,0,44.071,1000.0,1.53,1.53
374,1,6.12197956092761,2017-10-27 15:16:51.940000,-11.023875,566.179,0,49.931,1000.0,1.53,1.53
375,1,6.1347678783369,2017-10-27 15:16:51.953000,-10.90880504,567.71,0,56.37,1000.0,1.531,1.53
376,1,6.17857661823952,2017-10-27 15:16:51.996000,-10.7604041893333,569.241,0,72.698,1000.0,1.531,1.531
377,1,6.17863025641976,2017-10-27 15:16:51.996000,-10.6120033386667,570.772,0,72.698,1000.0,1.531,1.531
378,1,6.19113160956476,2017-10-27 15:16:52.009000,-10.4569354933333,572.302999999999,0,75.964,1000.0,1.531,1.531
379,1,6.20395162226238,2017-10-27 15:16:52.022000,-10.296821472,573.833999999999,0,78.436,1000.0,1.531,1.531
380,1,6.24678170918549,2017-10-27 15:16:52.064000,-10.114901928,575.364999999999,0,89.118,1000.0,1.531,1.531
381,1,6.24683827308465,2017-10-27 15:16:52.064000,-9.932982384,576.895999999999,0,89.118,1000.0,1.531,1.531
382,1,6.25933962622966,2017-10-27 15:16:52.077000,-9.738104456,578.426999999999,0,95.466,1000.0,1.531,1.531
383,1,6.27213330745698,2017-10-27 15:16:52.090000,-9.53100665333334,579.958999999999,0,101.386,1000.0,1.532,1.531
384,1,6.31591864160821,2017-10-27 15:16:52.133000,-9.29086667466667,581.490999999999,0,117.562,1000.0,1.532,1.532
385,1,6.31597032930917,2017-10-27 15:16:52.133000,-9.050726696,583.022999999999,0,117.562,1000.0,1.532,1.532
386,1,6.32847192626408,2017-10-27 15:16:52.146000,-8.803106472,584.554999999999,0,121.224,1000.0,1.532,1.532
387,1,6.34131705138245,2017-10-27 15:16:52.159000,-8.55018757066667,586.086999999999,0,123.818,1000.0,1.532,1.532
388,1,6.38428074613634,2017-10-27 15:16:52.201000,-8.27925234933334,587.619,0,132.638,1000.0,1.532,1.532
389,1,6.38434023575443,2017-10-27 15:16:52.201000,-8.00831712800001,589.151,0,132.638,1000.0,1.532,1.532
390,1,6.39684158889943,2017-10-27 15:16:52.214000,-7.73102808800001,590.684,0,135.66,1000.0,1.533,1.532
391,1,6.40949922419687,2017-10-27 15:16:52.227000,-7.44700202400001,592.217,0,138.956,1000.0,1.533,1.533
392,1,6.45379997249824,2017-10-27 15:16:52.272000,-7.13141046800001,593.75,0,154.399,1000.0,1.533,1.533
393,1,6.45385312305866,2017-10-27 15:16:52.272000,-6.81581891200001,595.283,0,154.399,1000.0,1.533,1.533
394,1,6.46665168048419,2017-10-27 15:16:52.285000,-6.48825156000001,596.816,0,160.258,1000.0,1.533,1.533
395,1,6.47968551447304,2017-10-27 15:16:52.298000,-6.15088936000001,598.349,0,165.05,1000.0,1.533,1.533
396,1,6.52301272980303,2017-10-27 15:16:52.341000,-5.79493698000001,599.882,0,174.145,1000.0,1.533,1.533
397,1,6.52306417369408,2017-10-27 15:16:52.341000,-5.43898460000001,601.415,0,174.145,1000.0,1.533,1.533
398,1,6.53583493678984,2017-10-27 15:16:52.354000,-5.08286343200001,602.949,0,174.114,1000.0,1.534,1.533
399,1,6.54887047744807,2017-10-27 15:16:52.367000,-4.72699179466668,604.483,0,173.992,1000.0,1.534,1.534
400,1,6.59188951705158,2017-10-27 15:16:52.409000,-4.37979646133335,606.017,0,169.75,1000.0,1.534,1.534
401,1,6.59194242380209,2017-10-27 15:16:52.409000,-4.03260112800002,607.551,0,169.75,1000.0,1.534,1.534
402,1,6.60444304551736,2017-10-27 15:16:52.422000,-3.69320874133335,609.085,0,165.935,1000.0,1.534,1.534
403,1,6.61705216264267,2017-10-27 15:16:52.435000,-3.36311648533335,610.619,0,161.388,1000.0,1.534,1.534
404,1,6.66104449140765,2017-10-27 15:16:52.478000,-3.09107692533335,612.153,0,133.005,1000.0,1.534,1.534
405,1,6.66110178673655,2017-10-27 15:16:52.479000,-2.81903736533335,613.687,0,133.005,1000.0,1.534,1.534
406,1,6.67360313988155,2017-10-27 15:16:52.491000,-2.56962033200002,615.222,0,121.865,1000.0,1.535,1.534
407,1,6.68623517513841,2017-10-27 15:16:52.504000,-2.34774938533335,616.757,0,108.406,1000.0,1.535,1.535
408,1,6.73054055582808,2017-10-27 15:16:52.548000,-2.28141077866669,618.292,1,32.413,1000.0,1.434,1.535
409,1,6.73060931022275,2017-10-27 15:16:52.548000,-2.21943712266669,619.725999999999,0,32.413,1000.0,1.434,1.434
410,1,6.74338811904555,2017-10-27 15:16:52.561000,-2.20951575466669,621.159999999999,0,5.189,1000.0,1.434,1.434
411,1,6.75642195303441,2017-10-27 15:16:52.574000,-2.25578615466669,622.593999999999,0,-24.2,1000.0,1.434,1.434
412,1,6.79926057330438,2017-10-27 15:16:52.617000,-2.42844357866669,624.027999999999,0,-90.302,1000.0,1.434,1.434
413,1,6.79932323245129,2017-10-27 15:16:52.617000,-2.60110100266669,625.461999999999,0,-90.302,1000.0,1.434,1.434
414,1,6.8118245855963,2017-10-27 15:16:52.630000,-2.79577501600002,626.896999999999,0,-101.746,1000.0,1.435,1.434
415,1,6.82460315060918,2017-10-27 15:16:52.643000,-3.00913272933335,628.331999999999,0,-111.511,1000.0,1.435,1.435
416,1,6.86885733121771,2017-10-27 15:16:52.687000,-3.24911638933335,629.766999999999,0,-125.427,1000.0,1.435,1.435
417,1,6.86893266847996,2017-10-27 15:16:52.687000,-3.48910004933335,631.201999999999,0,-125.427,1000.0,1.435,1.435
418,1,6.88175633832624,2017-10-27 15:16:52.700000,-3.73077700933335,632.636999999999,0,-126.312,1000.0,1.435,1.435
419,1,6.89478992850518,2017-10-27 15:16:52.713000,-3.97239656933335,634.071999999999,0,-126.282,1000.0,1.435,1.435
420,1,6.93804156276301,2017-10-27 15:16:52.756000,-4.20852677600001,635.506999999999,0,-123.413,1000.0,1.435,1.435
421,1,6.93809837047208,2017-10-27 15:16:52.756000,-4.44465698266668,636.941999999999,0,-123.413,1000.0,1.435,1.435
422,1,6.95094081368144,2017-10-27 15:16:52.769000,-4.67798415600001,638.376999999999,0,-121.948,1000.0,1.435,1.435
423,1,6.96397489148021,2017-10-27 15:16:52.782000,-4.90814432133335,639.812999999999,0,-120.209,1000.0,1.436,1.435
424,1,7.00728382106693,2017-10-27 15:16:52.825000,-5.11411267333334,641.248999999999,0,-107.574,1000.0,1.436,1.436
425,1,7.00734818688322,2017-10-27 15:16:52.825000,-5.32008102533334,642.684999999999,0,-107.574,1000.0,1.436,1.436
426,1,7.02012480141683,2017-10-27 15:16:52.838000,-5.51564890800001,644.120999999999,0,-102.142,1000.0,1.436,1.436
427,1,7.03316302398407,2017-10-27 15:16:52.851000,-5.69725312666668,645.556999999999,0,-94.849,1000.0,1.436,1.436
428,1,7.07643562589417,2017-10-27 15:16:52.894000,-5.82796359066668,646.992999999999,0,-68.268,1000.0,1.436,1.436
429,1,7.07649023931406,2017-10-27 15:16:52.894000,-5.95867405466668,648.428999999999,0,-68.268,1000.0,1.436,1.436
430,1,7.08930830153239,2017-10-27 15:16:52.907000,-6.07711342000001,649.864999999999,0,-61.859,1000.0,1.436,1.436
431,1,7.1023433545708,2017-10-27 15:16:52.920000,-6.18370816400001,651.301999999999,0,-55.634,1000.0,1.437,1.436
432,1,7.14527827975529,2017-10-27 15:16:52.962000,-6.27539259600001,652.738999999999,0,-47.852,1000.0,1.437,1.437
433,1,7.145333380795,2017-10-27 15:16:52.962000,-6.36707702800001,654.175999999999,0,-47.852,1000.0,1.437,1.437
434,1,7.15783449013009,2017-10-27 15:16:52.975000,-6.45905269200001,655.612999999999,0,-48.004,1000.0,1.437,1.437
435,1,7.17052382071585,2017-10-27 15:16:52.989000,-6.55272401600001,657.049999999999,0,-48.889,1000.0,1.437,1.437
436,1,7.21454662571961,2017-10-27 15:16:53.032000,-6.65276987200001,658.486999999999,0,-52.216,1000.0,1.437,1.437
437,1,7.21460172675931,2017-10-27 15:16:53.032000,-6.75281572800001,659.923999999999,0,-52.216,1000.0,1.437,1.437
438,1,7.22710307990431,2017-10-27 15:16:53.045000,-6.85461472400001,661.360999999999,0,-53.131,1000.0,1.437,1.437
439,1,7.23970805226114,2017-10-27 15:16:53.058000,-6.95812388133334,662.798999999999,0,-53.986,1000.0,1.438,1.437
440,1,7.28401294533099,2017-10-27 15:16:53.102000,-7.06104633466667,664.236999999999,0,-53.68,1000.0,1.438,1.438
441,1,7.28406755875087,2017-10-27 15:16:53.102000,-7.16396878800001,665.674999999999,0,-53.68,1000.0,1.438,1.438
442,1,7.29686099616828,2017-10-27 15:16:53.115000,-7.26302973200001,667.112999999999,1,-51.666,1000.0,1.438,1.438
443,1,7.30989458634723,2017-10-27 15:16:53.128000,-7.35606449733334,668.550999999999,0,-48.523,1000.0,1.438,1.438
444,1,7.35285023537409,2017-10-27 15:16:53.170000,-7.4017047,669.988999999999,0,-23.804,1000.0,1.438,1.438
445,1,7.35290826213271,2017-10-27 15:16:53.170000,-7.44734490266667,671.426999999999,0,-23.804,1000.0,1.438,1.438
446,1,7.36540961527771,2017-10-27 15:16:53.183000,-7.472506068,672.864999999999,0,-13.123,1000.0,1.438,1.438
447,1,7.37808066012021,2017-10-27 15:16:53.196000,-7.47431986533334,674.302999999999,0,-0.946,1000.0,1.438,1.438
448,1,7.42229851305212,2017-10-27 15:16:53.240000,-7.37453768666667,675.741999999999,0,52.006,1000.0,1.439,1.438
449,1,7.42235678362066,2017-10-27 15:16:53.240000,-7.274755508,677.180999999999,0,52.006,1000.0,1.439,1.439
450,1,7.43522921544897,2017-10-27 15:16:53.253000,-7.15049689866667,678.619999999999,0,64.763,1000.0,1.439,1.439
451,1,7.44826304943782,2017-10-27 15:16:53.266000,-7.00381099466667,680.058999999999,0,76.452,1000.0,1.439,1.439
